Order_ID,Order_Date,Product,Quantity,Sale_Price,Cost_Price,Month,Year,Profit,Profit_Margin
ORD-4142,2023-09-26,Shirt,1,30000.0,24136,9,2023,5864.0,19.55
ORD-4143,2023-06-11,Shoes,1,2000.0,3559,6,2023,-1559.0,-77.95
ORD-4144,2023-09-17,Mobile,1,50000.0,15744,9,2023,34256.0,68.51
ORD-4146,2023-04-12,Shirt,3,2000.0,22021,4,2023,-20021.0,-1001.05
ORD-4147,2023-08-11,Shoes,1,2000.0,17996,8,2023,-15996.0,-799.8
ORD-4148,2023-02-28,Shirt,1,50000.0,14187,2,2023,35813.0,71.63
ORD-4149,2023-09-04,Mobile,1,30000.0,36902,9,2023,-6902.0,-23.01
ORD-4150,2023-05-08,Shirt,1,2000.0,19006,5,2023,-17006.0,-850.3
ORD-4151,2023-10-10,Mobile,1,50000.0,17375,10,2023,32625.0,65.25
ORD-4152,2023-11-21,Mobile,1,50000.0,31158,11,2023,18842.0,37.68
ORD-4153,2023-01-25,Mobile,1,30000.0,4069,1,2023,25931.0,86.44
ORD-4154,2023-05-11,Laptop,1,30000.0,7486,5,2023,22514.0,75.05
ORD-4156,2023-07-15,Shirt,1,2000.0,36428,7,2023,-34428.0,-1721.4
ORD-4158,2024-02-08,Laptop,3,50000.0,26618,2,2024,23382.0,46.76
ORD-4159,2024-02-22,Shirt,1,2000.0,38220,2,2024,-36220.0,-1811.0
ORD-4160,2023-06-03,Shirt,1,50000.0,12869,6,2023,37131.0,74.26
ORD-4161,2024-01-17,Shirt,2,50000.0,5176,1,2024,44824.0,89.65
ORD-4162,2023-05-13,Shirt,3,50000.0,37454,5,2023,12546.0,25.09
ORD-4163,2023-08-15,Shirt,1,30000.0,27480,8,2023,2520.0,8.4
ORD-4164,2023-07-08,Shoes,3,30000.0,32500,7,2023,-2500.0,-8.33
ORD-4165,2024-04-20,Mobile,1,2000.0,6237,4,2024,-4237.0,-211.85
ORD-4166,2024-04-21,Shirt,1,50000.0,27453,4,2024,22547.0,45.09
ORD-4167,2023-09-22,Shoes,3,50000.0,1790,9,2023,48210.0,96.42
ORD-4168,2024-01-07,Mobile,3,2000.0,15754,1,2024,-13754.0,-687.7
ORD-4170,2024-03-09,Shirt,2,50000.0,17609,3,2024,32391.0,64.78
ORD-4171,2023-05-14,Shoes,3,30000.0,28981,5,2023,1019.0,3.4
ORD-4178,2024-03-06,Shirt,2,2000.0,21746,3,2024,-19746.0,-987.3
ORD-4179,2023-12-30,Shirt,2,2000.0,32404,12,2023,-30404.0,-1520.2
ORD-4181,2024-04-01,Laptop,3,30000.0,21693,4,2024,8307.0,27.69
ORD-4182,2023-08-01,Laptop,2,2000.0,34014,8,2023,-32014.0,-1600.7
ORD-4183,2023-08-04,Shoes,1,2000.0,23121,8,2023,-21121.0,-1056.05
ORD-4185,2024-04-14,Shirt,1,30000.0,12637,4,2024,17363.0,57.88
ORD-4187,2023-03-17,Laptop,2,30000.0,31410,3,2023,-1410.0,-4.7
ORD-4188,2024-04-20,Shirt,3,30000.0,6160,4,2024,23840.0,79.47
ORD-4189,2023-10-13,Mobile,1,50000.0,35139,10,2023,14861.0,29.72
ORD-4190,2024-04-18,Laptop,2,2000.0,8728,4,2024,-6728.0,-336.4
ORD-4192,2023-10-04,Shoes,1,2000.0,27764,10,2023,-25764.0,-1288.2
ORD-4193,2023-06-05,Laptop,2,2000.0,19464,6,2023,-17464.0,-873.2
ORD-4194,2023-09-05,Mobile,1,30000.0,32943,9,2023,-2943.0,-9.81
ORD-4195,2023-08-06,Mobile,3,2000.0,31838,8,2023,-29838.0,-1491.9
ORD-4196,2023-07-09,Shoes,1,50000.0,6919,7,2023,43081.0,86.16
ORD-4198,2024-04-13,Laptop,1,2000.0,8797,4,2024,-6797.0,-339.85
ORD-4200,2023-06-29,Mobile,1,2000.0,24736,6,2023,-22736.0,-1136.8
ORD-4204,2024-03-06,Shoes,1,2000.0,39102,3,2024,-37102.0,-1855.1
ORD-4205,2023-12-04,Mobile,2,50000.0,2153,12,2023,47847.0,95.69
ORD-4207,2023-03-16,Shoes,1,30000.0,13021,3,2023,16979.0,56.6
ORD-4208,2024-03-16,Laptop,1,30000.0,28258,3,2024,1742.0,5.81
ORD-4209,2023-10-06,Laptop,1,30000.0,36847,10,2023,-6847.0,-22.82
ORD-4210,2023-06-25,Shirt,3,50000.0,20359,6,2023,29641.0,59.28
ORD-4212,2023-05-30,Mobile,1,50000.0,13914,5,2023,36086.0,72.17
ORD-4214,2023-11-21,Shirt,1,50000.0,34748,11,2023,15252.0,30.5
ORD-4216,2023-05-19,Shoes,3,30000.0,3384,5,2023,26616.0,88.72
ORD-4218,2023-09-28,Laptop,1,50000.0,35134,9,2023,14866.0,29.73
ORD-4220,2024-02-23,Mobile,2,2000.0,18646,2,2024,-16646.0,-832.3
ORD-4222,2023-07-31,Mobile,1,30000.0,9495,7,2023,20505.0,68.35
ORD-4224,2023-09-29,Laptop,2,2000.0,19700,9,2023,-17700.0,-885.0
ORD-4225,2024-02-22,Shirt,1,2000.0,16018,2,2024,-14018.0,-700.9
ORD-4226,2023-03-07,Mobile,1,2000.0,31428,3,2023,-29428.0,-1471.4
ORD-4227,2024-04-27,Shoes,2,50000.0,30071,4,2024,19929.0,39.86
ORD-4228,2024-02-28,Mobile,3,2000.0,32322,2,2024,-30322.0,-1516.1
ORD-4229,2023-09-05,Shoes,1,50000.0,8114,9,2023,41886.0,83.77
ORD-4230,2023-06-05,Shoes,1,2000.0,7574,6,2023,-5574.0,-278.7
ORD-4231,2023-02-16,Shirt,2,50000.0,25996,2,2023,24004.0,48.01
ORD-4232,2024-02-27,Shoes,1,2000.0,27754,2,2024,-25754.0,-1287.7
ORD-4233,2024-03-29,Mobile,1,2000.0,39297,3,2024,-37297.0,-1864.85
ORD-4235,2023-05-28,Shirt,1,2000.0,18550,5,2023,-16550.0,-827.5
ORD-4237,2023-01-01,Mobile,3,2000.0,39099,1,2023,-37099.0,-1854.95
ORD-4238,2024-03-31,Mobile,1,2000.0,22413,3,2024,-20413.0,-1020.65
ORD-4241,2023-05-08,Shirt,3,50000.0,22123,5,2023,27877.0,55.75
ORD-4242,2023-07-10,Shirt,3,30000.0,34095,7,2023,-4095.0,-13.65
ORD-4244,2023-01-04,Laptop,3,50000.0,22622,1,2023,27378.0,54.76
ORD-4245,2024-03-17,Shoes,1,2000.0,11285,3,2024,-9285.0,-464.25
ORD-4248,2023-10-21,Laptop,3,2000.0,4122,10,2023,-2122.0,-106.1
ORD-4249,2023-05-23,Laptop,1,2000.0,5876,5,2023,-3876.0,-193.8
ORD-4250,2023-07-10,Shirt,1,2000.0,20112,7,2023,-18112.0,-905.6
ORD-4251,2023-01-21,Mobile,3,2000.0,10124,1,2023,-8124.0,-406.2
ORD-4252,2023-08-15,Mobile,1,30000.0,2823,8,2023,27177.0,90.59
ORD-4254,2023-04-27,Shirt,2,2000.0,11387,4,2023,-9387.0,-469.35
ORD-4255,2024-03-12,Mobile,1,2000.0,38163,3,2024,-36163.0,-1808.15
ORD-4256,2023-10-29,Shirt,1,30000.0,39819,10,2023,-9819.0,-32.73
ORD-4258,2023-05-22,Laptop,2,50000.0,19980,5,2023,30020.0,60.04
ORD-4260,2024-04-04,Shoes,2,50000.0,8121,4,2024,41879.0,83.76
ORD-4261,2024-02-05,Shirt,2,30000.0,3430,2,2024,26570.0,88.57
ORD-4262,2023-02-08,Mobile,1,2000.0,8954,2,2023,-6954.0,-347.7
ORD-4263,2024-01-28,Shoes,3,30000.0,12881,1,2024,17119.0,57.06
ORD-4265,2023-09-09,Laptop,1,2000.0,18640,9,2023,-16640.0,-832.0
ORD-4267,2023-07-26,Shirt,1,50000.0,27259,7,2023,22741.0,45.48
ORD-4269,2023-04-25,Mobile,1,30000.0,3978,4,2023,26022.0,86.74
ORD-4270,2023-08-13,Laptop,3,30000.0,5332,8,2023,24668.0,82.23
ORD-4271,2023-05-14,Mobile,2,30000.0,21037,5,2023,8963.0,29.88
ORD-4272,2023-09-08,Mobile,3,2000.0,36781,9,2023,-34781.0,-1739.05
ORD-4274,2024-02-11,Mobile,1,2000.0,24484,2,2024,-22484.0,-1124.2
ORD-4276,2023-04-01,Shirt,1,50000.0,19148,4,2023,30852.0,61.7
ORD-4281,2023-05-22,Mobile,2,50000.0,31677,5,2023,18323.0,36.65
ORD-4282,2023-04-10,Shoes,3,2000.0,30101,4,2023,-28101.0,-1405.05
ORD-4283,2023-11-24,Mobile,2,30000.0,8053,11,2023,21947.0,73.16
ORD-4285,2023-02-04,Shirt,1,30000.0,11281,2,2023,18719.0,62.4
ORD-4286,2023-05-27,Mobile,2,30000.0,19122,5,2023,10878.0,36.26
ORD-4287,2023-01-30,Laptop,2,30000.0,3533,1,2023,26467.0,88.22
ORD-4288,2023-11-30,Mobile,2,30000.0,11756,11,2023,18244.0,60.81
ORD-4290,2024-01-04,Shoes,1,30000.0,19802,1,2024,10198.0,33.99
ORD-4292,2024-02-28,Shoes,3,50000.0,28322,2,2024,21678.0,43.36
ORD-4293,2023-12-10,Shirt,1,2000.0,18048,12,2023,-16048.0,-802.4
ORD-4294,2023-09-27,Mobile,3,2000.0,10876,9,2023,-8876.0,-443.8
ORD-4297,2023-08-03,Mobile,1,2000.0,6166,8,2023,-4166.0,-208.3
ORD-4298,2023-05-30,Laptop,2,30000.0,11366,5,2023,18634.0,62.11
ORD-4300,2023-03-24,Laptop,3,30000.0,13983,3,2023,16017.0,53.39
ORD-4303,2024-01-22,Laptop,3,50000.0,28778,1,2024,21222.0,42.44
ORD-4304,2024-03-01,Laptop,1,50000.0,12390,3,2024,37610.0,75.22
ORD-4305,2023-10-02,Shirt,3,2000.0,21924,10,2023,-19924.0,-996.2
ORD-4306,2023-07-20,Laptop,1,50000.0,1707,7,2023,48293.0,96.59
ORD-4307,2023-10-11,Mobile,3,50000.0,26048,10,2023,23952.0,47.9
ORD-4308,2024-04-12,Laptop,2,2000.0,33815,4,2024,-31815.0,-1590.75
ORD-4309,2023-06-22,Mobile,3,30000.0,35682,6,2023,-5682.0,-18.94
ORD-4310,2023-11-23,Laptop,3,50000.0,18489,11,2023,31511.0,63.02
ORD-4311,2023-07-25,Shirt,1,30000.0,17951,7,2023,12049.0,40.16
ORD-4312,2023-03-04,Shoes,1,2000.0,12452,3,2023,-10452.0,-522.6
ORD-4314,2023-09-08,Laptop,1,30000.0,33747,9,2023,-3747.0,-12.49
ORD-4315,2023-05-04,Shirt,3,2000.0,34796,5,2023,-32796.0,-1639.8
ORD-4316,2024-01-10,Laptop,1,30000.0,28933,1,2024,1067.0,3.56
ORD-4317,2023-05-01,Mobile,1,2000.0,35581,5,2023,-33581.0,-1679.05
ORD-4318,2023-10-02,Laptop,1,2000.0,39281,10,2023,-37281.0,-1864.05
ORD-4320,2024-05-14,Shoes,2,30000.0,23953,5,2024,6047.0,20.16
ORD-4323,2024-02-26,Shirt,2,30000.0,7278,2,2024,22722.0,75.74
ORD-4324,2024-03-12,Shoes,2,30000.0,19036,3,2024,10964.0,36.55
ORD-4325,2023-11-13,Laptop,3,2000.0,25583,11,2023,-23583.0,-1179.15
ORD-4326,2023-06-13,Shoes,1,30000.0,5708,6,2023,24292.0,80.97
ORD-4327,2024-02-28,Laptop,3,2000.0,10476,2,2024,-8476.0,-423.8
ORD-4328,2024-04-09,Shoes,2,2000.0,6318,4,2024,-4318.0,-215.9
ORD-4329,2023-10-13,Shoes,2,2000.0,30269,10,2023,-28269.0,-1413.45
ORD-4330,2023-09-22,Mobile,1,2000.0,39627,9,2023,-37627.0,-1881.35
ORD-4331,2023-11-16,Laptop,1,2000.0,25754,11,2023,-23754.0,-1187.7
ORD-4332,2023-06-10,Laptop,1,2000.0,20979,6,2023,-18979.0,-948.95
ORD-4333,2024-01-11,Laptop,2,30000.0,5910,1,2024,24090.0,80.3
ORD-4334,2023-11-04,Laptop,2,30000.0,37022,11,2023,-7022.0,-23.41
ORD-4335,2023-03-30,Shoes,3,50000.0,5453,3,2023,44547.0,89.09
ORD-4336,2023-05-22,Mobile,1,30000.0,22181,5,2023,7819.0,26.06
ORD-4338,2023-11-05,Shirt,3,50000.0,27326,11,2023,22674.0,45.35
ORD-4339,2023-08-15,Laptop,1,30000.0,5177,8,2023,24823.0,82.74
ORD-4341,2024-03-18,Shoes,2,30000.0,33952,3,2024,-3952.0,-13.17
ORD-4342,2023-11-30,Shirt,3,2000.0,36901,11,2023,-34901.0,-1745.05
ORD-4343,2023-08-10,Laptop,3,50000.0,5978,8,2023,44022.0,88.04
ORD-4344,2023-02-10,Mobile,1,2000.0,14773,2,2023,-12773.0,-638.65
ORD-4345,2023-07-15,Mobile,1,50000.0,7174,7,2023,42826.0,85.65
ORD-4346,2023-03-09,Laptop,1,50000.0,22796,3,2023,27204.0,54.41
ORD-4347,2024-04-20,Shoes,1,2000.0,12877,4,2024,-10877.0,-543.85
ORD-4348,2023-09-21,Laptop,3,50000.0,18722,9,2023,31278.0,62.56
ORD-4349,2023-01-02,Shoes,1,50000.0,23555,1,2023,26445.0,52.89
ORD-4350,2023-12-27,Mobile,2,30000.0,14562,12,2023,15438.0,51.46
ORD-4352,2023-04-20,Laptop,3,2000.0,26258,4,2023,-24258.0,-1212.9
ORD-4353,2023-03-27,Laptop,3,30000.0,12706,3,2023,17294.0,57.65
ORD-4354,2024-02-29,Laptop,2,30000.0,29943,2,2024,57.0,0.19
ORD-4355,2023-04-30,Shoes,3,2000.0,23315,4,2023,-21315.0,-1065.75
ORD-4356,2023-05-07,Shoes,1,50000.0,11352,5,2023,38648.0,77.3
ORD-4357,2023-09-12,Shoes,2,2000.0,35497,9,2023,-33497.0,-1674.85
ORD-4360,2024-04-21,Shirt,1,2000.0,28228,4,2024,-26228.0,-1311.4
ORD-4361,2023-03-03,Laptop,1,30000.0,9882,3,2023,20118.0,67.06
ORD-4362,2024-01-04,Mobile,1,2000.0,17268,1,2024,-15268.0,-763.4
ORD-4364,2023-06-07,Laptop,1,2000.0,25463,6,2023,-23463.0,-1173.15
ORD-4365,2023-09-25,Mobile,1,50000.0,12253,9,2023,37747.0,75.49
ORD-4366,2023-02-04,Laptop,2,2000.0,21404,2,2023,-19404.0,-970.2
ORD-4367,2023-09-24,Mobile,1,30000.0,10827,9,2023,19173.0,63.91
ORD-4368,2023-03-05,Mobile,2,50000.0,11938,3,2023,38062.0,76.12
ORD-4370,2023-02-19,Laptop,3,2000.0,26154,2,2023,-24154.0,-1207.7
ORD-4371,2024-04-13,Shoes,2,30000.0,8240,4,2024,21760.0,72.53
ORD-4372,2023-09-12,Shirt,2,30000.0,2585,9,2023,27415.0,91.38
ORD-4374,2023-11-21,Shoes,2,2000.0,6427,11,2023,-4427.0,-221.35
ORD-4375,2023-10-31,Mobile,1,30000.0,27747,10,2023,2253.0,7.51
ORD-4376,2023-10-03,Shoes,1,50000.0,24196,10,2023,25804.0,51.61
ORD-4377,2023-12-23,Laptop,3,2000.0,16620,12,2023,-14620.0,-731.0
ORD-4379,2023-06-21,Mobile,3,50000.0,32070,6,2023,17930.0,35.86
ORD-4380,2024-02-21,Shoes,3,2000.0,13199,2,2024,-11199.0,-559.95
ORD-4381,2023-07-20,Mobile,1,30000.0,13776,7,2023,16224.0,54.08
ORD-4384,2023-11-20,Shoes,3,2000.0,15843,11,2023,-13843.0,-692.15
ORD-4386,2024-04-09,Laptop,2,50000.0,22224,4,2024,27776.0,55.55
ORD-4387,2024-04-26,Mobile,1,2000.0,28321,4,2024,-26321.0,-1316.05
ORD-4388,2023-08-04,Shoes,1,50000.0,8636,8,2023,41364.0,82.73
ORD-4392,2023-10-28,Shoes,2,50000.0,35939,10,2023,14061.0,28.12
ORD-4394,2024-03-06,Shirt,3,2000.0,14801,3,2024,-12801.0,-640.05
ORD-4395,2024-02-28,Mobile,1,30000.0,31398,2,2024,-1398.0,-4.66
ORD-4396,2023-11-28,Shirt,1,2000.0,5747,11,2023,-3747.0,-187.35
ORD-4397,2024-03-13,Shirt,1,30000.0,38160,3,2024,-8160.0,-27.2
ORD-4399,2023-06-23,Mobile,2,2000.0,3834,6,2023,-1834.0,-91.7
ORD-4400,2023-02-16,Laptop,3,50000.0,27230,2,2023,22770.0,45.54
ORD-4401,2023-01-15,Mobile,1,30000.0,8116,1,2023,21884.0,72.95
ORD-4402,2023-12-27,Shirt,3,50000.0,3928,12,2023,46072.0,92.14
ORD-4403,2023-05-27,Shirt,2,30000.0,29179,5,2023,821.0,2.74
ORD-4405,2023-11-04,Mobile,1,2000.0,35440,11,2023,-33440.0,-1672.0
ORD-4406,2023-04-03,Shirt,1,30000.0,9190,4,2023,20810.0,69.37
ORD-4407,2024-02-10,Shoes,3,2000.0,24828,2,2024,-22828.0,-1141.4
ORD-4408,2023-08-20,Shoes,1,30000.0,5350,8,2023,24650.0,82.17
ORD-4409,2023-01-21,Laptop,1,30000.0,35055,1,2023,-5055.0,-16.85
ORD-4411,2023-02-07,Laptop,2,30000.0,29700,2,2023,300.0,1.0
ORD-4412,2023-10-03,Shirt,2,50000.0,7610,10,2023,42390.0,84.78
ORD-4413,2023-06-06,Laptop,1,30000.0,30420,6,2023,-420.0,-1.4
ORD-4414,2023-06-28,Laptop,1,30000.0,26177,6,2023,3823.0,12.74
ORD-4415,2023-05-12,Mobile,3,30000.0,28850,5,2023,1150.0,3.83
ORD-4417,2024-03-30,Mobile,1,2000.0,28147,3,2024,-26147.0,-1307.35
ORD-4418,2023-12-14,Shoes,1,2000.0,36502,12,2023,-34502.0,-1725.1
ORD-4420,2023-09-17,Shoes,1,50000.0,2066,9,2023,47934.0,95.87
ORD-4421,2024-02-10,Shirt,3,50000.0,5970,2,2024,44030.0,88.06
ORD-4423,2024-03-04,Shirt,3,2000.0,30235,3,2024,-28235.0,-1411.75
ORD-4424,2023-03-08,Laptop,3,50000.0,5114,3,2023,44886.0,89.77
ORD-4426,2024-05-06,Shirt,1,2000.0,39906,5,2024,-37906.0,-1895.3
ORD-4427,2023-07-13,Shoes,1,50000.0,29890,7,2023,20110.0,40.22
ORD-4428,2024-04-16,Shoes,1,50000.0,22245,4,2024,27755.0,55.51
ORD-4430,2023-12-13,Mobile,3,2000.0,37183,12,2023,-35183.0,-1759.15
ORD-4431,2024-03-14,Mobile,3,50000.0,13595,3,2024,36405.0,72.81
ORD-4433,2023-09-14,Shirt,1,50000.0,26143,9,2023,23857.0,47.71
ORD-4434,2023-03-13,Laptop,3,2000.0,7164,3,2023,-5164.0,-258.2
ORD-4435,2023-03-28,Laptop,3,30000.0,33640,3,2023,-3640.0,-12.13
ORD-4436,2024-02-26,Shirt,2,50000.0,8787,2,2024,41213.0,82.43
ORD-4437,2023-09-19,Mobile,1,2000.0,16924,9,2023,-14924.0,-746.2
ORD-4438,2023-08-02,Shirt,1,50000.0,21449,8,2023,28551.0,57.1
ORD-4439,2023-06-02,Laptop,1,30000.0,1081,6,2023,28919.0,96.4
ORD-4440,2023-07-29,Mobile,3,30000.0,4005,7,2023,25995.0,86.65
ORD-4441,2024-02-05,Mobile,1,50000.0,9408,2,2024,40592.0,81.18
ORD-4443,2023-09-25,Shirt,1,50000.0,12103,9,2023,37897.0,75.79
ORD-4444,2023-09-19,Shoes,1,2000.0,26169,9,2023,-24169.0,-1208.45
ORD-4446,2023-10-10,Shirt,2,2000.0,24452,10,2023,-22452.0,-1122.6
ORD-4447,2023-05-16,Laptop,3,2000.0,27254,5,2023,-25254.0,-1262.7
ORD-4449,2024-01-15,Laptop,1,30000.0,5648,1,2024,24352.0,81.17
ORD-4450,2023-12-28,Shirt,3,2000.0,10674,12,2023,-8674.0,-433.7
ORD-4451,2024-03-24,Shoes,2,50000.0,18166,3,2024,31834.0,63.67
ORD-4452,2024-03-16,Shoes,1,30000.0,27710,3,2024,2290.0,7.63
ORD-4453,2023-04-03,Shoes,2,30000.0,20970,4,2023,9030.0,30.1
ORD-4455,2023-08-29,Mobile,3,50000.0,30184,8,2023,19816.0,39.63
ORD-4456,2023-12-21,Laptop,3,50000.0,26559,12,2023,23441.0,46.88
ORD-4457,2024-02-28,Shoes,1,30000.0,16344,2,2024,13656.0,45.52
ORD-4458,2023-05-22,Shirt,2,2000.0,39365,5,2023,-37365.0,-1868.25
ORD-4459,2023-10-18,Mobile,3,2000.0,32217,10,2023,-30217.0,-1510.85
ORD-4460,2024-03-07,Laptop,2,50000.0,6051,3,2024,43949.0,87.9
ORD-4461,2023-08-25,Laptop,1,30000.0,18126,8,2023,11874.0,39.58
ORD-4462,2023-12-06,Mobile,2,30000.0,5544,12,2023,24456.0,81.52
ORD-4463,2023-11-08,Mobile,1,30000.0,13875,11,2023,16125.0,53.75
ORD-4465,2023-05-21,Mobile,1,50000.0,20992,5,2023,29008.0,58.02
ORD-4466,2023-07-08,Shirt,2,50000.0,32074,7,2023,17926.0,35.85
ORD-4467,2024-04-30,Shoes,2,2000.0,3516,4,2024,-1516.0,-75.8
ORD-4468,2023-02-18,Shoes,3,2000.0,23622,2,2023,-21622.0,-1081.1
ORD-4469,2023-10-29,Laptop,1,50000.0,2479,10,2023,47521.0,95.04
ORD-4470,2024-01-04,Shoes,1,50000.0,18338,1,2024,31662.0,63.32
ORD-4471,2023-07-09,Shoes,1,2000.0,28007,7,2023,-26007.0,-1300.35
ORD-4472,2023-05-16,Shirt,1,50000.0,22836,5,2023,27164.0,54.33
ORD-4473,2023-02-12,Laptop,3,2000.0,30246,2,2023,-28246.0,-1412.3
ORD-4474,2024-02-08,Mobile,1,50000.0,3547,2,2024,46453.0,92.91
ORD-4477,2023-03-31,Mobile,3,30000.0,1459,3,2023,28541.0,95.14
ORD-4478,2023-10-22,Laptop,2,50000.0,3236,10,2023,46764.0,93.53
ORD-4479,2023-12-07,Laptop,1,2000.0,21830,12,2023,-19830.0,-991.5
ORD-4480,2023-09-02,Laptop,1,50000.0,1580,9,2023,48420.0,96.84
ORD-4481,2024-03-08,Laptop,1,50000.0,15439,3,2024,34561.0,69.12
ORD-4482,2023-07-11,Shirt,1,30000.0,5715,7,2023,24285.0,80.95
ORD-4483,2023-11-14,Laptop,1,2000.0,27107,11,2023,-25107.0,-1255.35
ORD-4484,2023-04-16,Shoes,3,50000.0,26944,4,2023,23056.0,46.11
ORD-4485,2023-12-29,Shoes,1,2000.0,32764,12,2023,-30764.0,-1538.2
ORD-4486,2023-11-06,Shirt,3,50000.0,28567,11,2023,21433.0,42.87
ORD-4487,2024-01-17,Mobile,1,30000.0,39665,1,2024,-9665.0,-32.22
ORD-4488,2023-08-21,Mobile,1,2000.0,33425,8,2023,-31425.0,-1571.25
ORD-4489,2023-09-22,Shoes,1,50000.0,18242,9,2023,31758.0,63.52
ORD-4491,2023-02-06,Shirt,1,2000.0,12898,2,2023,-10898.0,-544.9
ORD-4492,2023-11-01,Mobile,1,30000.0,35480,11,2023,-5480.0,-18.27
ORD-4494,2023-01-17,Laptop,1,2000.0,24068,1,2023,-22068.0,-1103.4
ORD-4495,2023-12-10,Laptop,1,2000.0,4669,12,2023,-2669.0,-133.45
ORD-4496,2023-10-04,Laptop,1,2000.0,15382,10,2023,-13382.0,-669.1
ORD-4497,2023-11-03,Shirt,3,2000.0,16436,11,2023,-14436.0,-721.8
ORD-4498,2023-02-28,Shoes,2,50000.0,19774,2,2023,30226.0,60.45
ORD-4499,2024-02-27,Shirt,2,50000.0,37030,2,2024,12970.0,25.94
ORD-4500,2023-07-02,Mobile,1,2000.0,5638,7,2023,-3638.0,-181.9
ORD-4501,2023-02-10,Shoes,3,30000.0,3866,2,2023,26134.0,87.11
ORD-4502,2023-02-08,Laptop,2,50000.0,10251,2,2023,39749.0,79.5
ORD-4503,2024-02-01,Shirt,1,2000.0,9948,2,2024,-7948.0,-397.4
ORD-4504,2023-07-11,Shirt,1,2000.0,23878,7,2023,-21878.0,-1093.9
ORD-4505,2023-09-24,Laptop,1,30000.0,1187,9,2023,28813.0,96.04
ORD-4506,2024-05-08,Shirt,3,30000.0,33270,5,2024,-3270.0,-10.9
ORD-4507,2023-05-27,Laptop,3,30000.0,21962,5,2023,8038.0,26.79
ORD-4509,2023-11-29,Shoes,2,2000.0,20098,11,2023,-18098.0,-904.9
ORD-4510,2023-05-07,Mobile,1,30000.0,8408,5,2023,21592.0,71.97
ORD-4511,2023-02-15,Mobile,1,2000.0,17679,2,2023,-15679.0,-783.95
ORD-4512,2023-02-14,Laptop,3,50000.0,4533,2,2023,45467.0,90.93
ORD-4513,2023-01-01,Shirt,2,2000.0,5140,1,2023,-3140.0,-157.0
ORD-4514,2023-06-17,Mobile,2,2000.0,37810,6,2023,-35810.0,-1790.5
ORD-4516,2023-01-19,Mobile,1,50000.0,21654,1,2023,28346.0,56.69
ORD-4517,2023-11-28,Shirt,1,50000.0,31775,11,2023,18225.0,36.45
ORD-4519,2024-03-31,Laptop,1,30000.0,7005,3,2024,22995.0,76.65
ORD-4520,2024-03-20,Mobile,1,30000.0,6870,3,2024,23130.0,77.1
ORD-4521,2023-04-19,Shoes,1,2000.0,4904,4,2023,-2904.0,-145.2
ORD-4523,2024-03-20,Laptop,1,30000.0,3261,3,2024,26739.0,89.13
ORD-4524,2023-08-28,Mobile,1,50000.0,18804,8,2023,31196.0,62.39
ORD-4526,2023-10-28,Shirt,1,30000.0,25680,10,2023,4320.0,14.4
ORD-4527,2023-03-31,Shoes,2,50000.0,17862,3,2023,32138.0,64.28
ORD-4529,2024-04-20,Laptop,3,2000.0,9884,4,2024,-7884.0,-394.2
ORD-4530,2023-09-07,Shoes,1,2000.0,4038,9,2023,-2038.0,-101.9
ORD-4531,2024-03-28,Mobile,1,50000.0,33961,3,2024,16039.0,32.08
ORD-4532,2023-01-08,Mobile,2,30000.0,32562,1,2023,-2562.0,-8.54
ORD-4533,2023-06-02,Shirt,1,30000.0,27065,6,2023,2935.0,9.78
ORD-4535,2023-06-23,Shoes,3,50000.0,12801,6,2023,37199.0,74.4
ORD-4536,2023-12-09,Laptop,1,30000.0,21957,12,2023,8043.0,26.81
ORD-4537,2023-06-07,Shirt,1,2000.0,3580,6,2023,-1580.0,-79.0
ORD-4538,2024-05-07,Shoes,1,50000.0,27544,5,2024,22456.0,44.91
ORD-4539,2024-03-06,Shirt,3,2000.0,33454,3,2024,-31454.0,-1572.7
ORD-4540,2023-08-03,Laptop,1,50000.0,12277,8,2023,37723.0,75.45
ORD-4542,2023-06-24,Mobile,1,30000.0,1875,6,2023,28125.0,93.75
ORD-4543,2023-12-06,Mobile,3,30000.0,12654,12,2023,17346.0,57.82
ORD-4544,2023-12-04,Shirt,2,30000.0,2196,12,2023,27804.0,92.68
ORD-4545,2023-05-26,Laptop,2,2000.0,24398,5,2023,-22398.0,-1119.9
ORD-4546,2024-03-25,Laptop,1,30000.0,15370,3,2024,14630.0,48.77
ORD-4547,2023-11-20,Mobile,1,50000.0,29517,11,2023,20483.0,40.97
ORD-4548,2024-04-22,Laptop,1,2000.0,29859,4,2024,-27859.0,-1392.95
ORD-4550,2023-05-07,Shoes,3,2000.0,25564,5,2023,-23564.0,-1178.2
ORD-4552,2023-03-23,Mobile,3,2000.0,21973,3,2023,-19973.0,-998.65
ORD-4553,2024-04-29,Mobile,2,30000.0,35654,4,2024,-5654.0,-18.85
ORD-4555,2023-08-27,Laptop,1,30000.0,11760,8,2023,18240.0,60.8
ORD-4556,2024-02-16,Shirt,3,2000.0,18988,2,2024,-16988.0,-849.4
ORD-4558,2023-03-25,Shirt,3,50000.0,25944,3,2023,24056.0,48.11
ORD-4559,2023-04-23,Shoes,3,50000.0,37314,4,2023,12686.0,25.37
ORD-4560,2023-08-13,Shirt,2,2000.0,39119,8,2023,-37119.0,-1855.95
ORD-4562,2024-01-13,Shoes,3,50000.0,18381,1,2024,31619.0,63.24
